iso_code,continent,location,date,new_cases,new_deaths,total_cases_per_million,total_deaths_per_million,total_tests_per_thousand,population
EGY,Africa,Egypt,2021-12-21,848.0,47.0,3616.795,205.80599999999998,,104258327.0
EGY,Africa,Egypt,2021-12-22,879.0,43.0,3625.2259999999997,206.21900000000002,,104258327.0
EGY,Africa,Egypt,2021-12-23,883.0,10.0,3633.695,206.31400000000002,,104258327.0
EGY,Africa,Egypt,2021-12-24,811.0,36.0,3641.474,206.66,,104258327.0
EGY,Africa,Egypt,2021-12-25,866.0,25.0,3649.78,206.9,,104258327.0
EGY,Africa,Egypt,2021-12-26,823.0,37.0,3657.6740000000004,207.25400000000002,,104258327.0
EGY,Africa,Egypt,2021-12-27,851.0,31.0,3665.837,207.55200000000002,,104258327.0
EGY,Africa,Egypt,2021-12-28,809.0,28.0,3673.5959999999995,207.82,,104258327.0
EGY,Africa,Egypt,2021-12-29,854.0,28.0,3681.7870000000003,208.08900000000003,,104258327.0
EGY,Africa,Egypt,2021-12-30,871.0,32.0,3690.1420000000003,208.396,,104258327.0
EGY,Africa,Egypt,2021-12-31,847.0,25.0,3698.2659999999996,208.636,,104258327.0
EGY,Africa,Egypt,2022-01-01,783.0,16.0,3705.776,208.78900000000002,,104258327.0
EGY,Africa,Egypt,2022-01-02,801.0,29.0,3713.4590000000003,209.067,,104258327.0
EGY,Africa,Egypt,2022-01-03,723.0,20.0,3720.393,209.25900000000001,,104258327.0
EGY,Africa,Egypt,2022-01-04,769.0,19.0,3727.7690000000002,209.44099999999997,,104258327.0
EGY,Africa,Egypt,2022-01-05,803.0,27.0,3735.4709999999995,209.7,,104258327.0
EGY,Africa,Egypt,2022-01-06,840.0,19.0,3743.528,209.88299999999998,,104258327.0
EGY,Africa,Egypt,2022-01-07,821.0,27.0,3751.403,210.141,,104258327.0
EGY,Africa,Egypt,2022-01-08,830.0,29.0,3759.364,210.42,,104258327.0
EGY,Africa,Egypt,2022-01-09,912.0,26.0,3768.111,210.669,,104258327.0
EGY,Africa,Egypt,2022-01-10,951.0,31.0,3777.2329999999997,210.96599999999998,,104258327.0
EGY,Africa,Egypt,2022-01-11,932.0,19.0,3786.172,211.149,,104258327.0
EGY,Africa,Egypt,2022-01-12,948.0,28.0,3795.265,211.417,,104258327.0
EGY,Africa,Egypt,2022-01-13,1011.0,21.0,3804.962,211.61900000000003,,104258327.0
EGY,Africa,Egypt,2022-01-14,1079.0,34.0,3815.312,211.945,,104258327.0
EGY,Africa,Egypt,2022-01-15,1101.0,26.0,3825.8720000000003,212.19400000000002,,104258327.0
EGY,Africa,Egypt,2022-01-16,1197.0,25.0,3837.353,212.43400000000003,,104258327.0
EGY,Africa,Egypt,2022-01-17,1232.0,31.0,3849.17,212.731,,104258327.0
EGY,Africa,Egypt,2022-01-18,1303.0,26.0,3861.6679999999997,212.981,,104258327.0
ERI,Africa,Eritrea,2021-10-11,14.0,1.0,1875.6270000000002,11.94,,3601462.0
ERI,Africa,Eritrea,2021-10-12,3.0,0.0,1876.46,11.94,,3601462.0
ERI,Africa,Eritrea,2021-10-13,6.0,0.0,1878.126,11.94,,3601462.0
ERI,Africa,Eritrea,2021-10-14,0.0,1.0,1878.126,12.217,,3601462.0
ERI,Africa,Eritrea,2021-10-15,3.0,0.0,1878.9589999999998,12.217,,3601462.0
ERI,Africa,Eritrea,2021-10-16,6.0,0.0,1880.625,12.217,,3601462.0
ERI,Africa,Eritrea,2021-10-17,1.0,1.0,1880.9029999999998,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-18,2.0,0.0,1881.4579999999999,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-19,2.0,0.0,1882.013,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-20,2.0,0.0,1882.569,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-21,8.0,0.0,1884.79,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-22,0.0,0.0,1884.79,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-23,1.0,0.0,1885.068,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-24,3.0,0.0,1885.901,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-25,3.0,0.0,1886.734,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-26,3.0,0.0,1887.567,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-27,2.0,0.0,1888.122,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-28,6.0,0.0,1889.7879999999998,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-29,10.0,0.0,1892.565,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-30,15.0,0.0,1896.73,12.495,,3601462.0
ERI,Africa,Eritrea,2021-10-31,3.0,0.0,1897.5629999999999,12.495,,3601462.0
ERI,Africa,Eritrea,2021-11-01,5.0,0.0,1898.951,12.495,,3601462.0
ERI,Africa,Eritrea,2021-11-02,21.0,0.0,1904.7820000000002,12.495,,3601462.0
ERI,Africa,Eritrea,2021-11-03,21.0,0.0,1910.6129999999998,12.495,,3601462.0
ERI,Africa,Eritrea,2021-11-04,29.0,0.0,1918.665,12.495,,3601462.0
ERI,Africa,Eritrea,2021-11-05,0.0,0.0,1918.665,12.495,,3601462.0
ERI,Africa,Eritrea,2021-11-06,33.0,1.0,1927.828,12.773,,3601462.0
ERI,Africa,Eritrea,2021-11-07,5.0,0.0,1929.217,12.773,,3601462.0
ERI,Africa,Eritrea,2021-11-08,11.0,1.0,1932.271,13.05,,3601462.0
ERI,Africa,Eritrea,2021-11-09,20.0,0.0,1937.8239999999998,13.05,,3601462.0
ERI,Africa,Eritrea,2021-11-10,24.0,1.0,1944.4879999999998,13.328,,3601462.0
ERI,Africa,Eritrea,2021-11-11,10.0,0.0,1947.265,13.328,,3601462.0
ERI,Africa,Eritrea,2021-11-12,26.0,0.0,1954.484,13.328,,3601462.0
ERI,Africa,Eritrea,2021-11-13,12.0,0.0,1957.816,13.328,,3601462.0
ERI,Africa,Eritrea,2021-11-14,4.0,3.0,1958.9270000000001,14.161,,3601462.0
ERI,Africa,Eritrea,2021-11-15,8.0,0.0,1961.148,14.161,,3601462.0
ERI,Africa,Eritrea,2021-11-16,13.0,1.0,1964.7579999999998,14.439,,3601462.0
ERI,Africa,Eritrea,2021-11-17,15.0,0.0,1968.9229999999998,14.439,,3601462.0
ERI,Africa,Eritrea,2021-11-18,21.0,1.0,1974.754,14.716,,3601462.0
ERI,Africa,Eritrea,2021-11-19,21.0,0.0,1980.585,14.716,,3601462.0
ERI,Africa,Eritrea,2021-11-20,23.0,1.0,1986.971,14.994000000000002,,3601462.0
ERI,Africa,Eritrea,2021-11-21,19.0,0.0,1992.246,14.994000000000002,,3601462.0
ERI,Africa,Eritrea,2021-11-22,13.0,1.0,1995.856,15.272,,3601462.0
ERI,Africa,Eritrea,2021-11-23,35.0,0.0,2005.5739999999998,15.272,,3601462.0
ERI,Africa,Eritrea,2021-11-24,27.0,2.0,2013.0710000000001,15.827,,3601462.0
ERI,Africa,Eritrea,2021-11-25,19.0,1.0,2018.3470000000002,16.105,,3601462.0
ERI,Africa,Eritrea,2021-11-26,16.0,2.0,2022.79,16.66,,3601462.0
ERI,Africa,Eritrea,2021-11-27,20.0,0.0,2028.3429999999998,16.66,,3601462.0
ERI,Africa,Eritrea,2021-11-28,13.0,0.0,2031.953,16.66,,3601462.0
ERI,Africa,Eritrea,2021-11-29,23.0,0.0,2038.339,16.66,,3601462.0
ERI,Africa,Eritrea,2021-11-30,17.0,0.0,2043.059,16.66,,3601462.0
ERI,Africa,Eritrea,2021-12-01,35.0,0.0,2052.777,16.66,,3601462.0
ERI,Africa,Eritrea,2021-12-02,19.0,0.0,2058.053,16.66,,3601462.0
ERI,Africa,Eritrea,2021-12-03,30.0,1.0,2066.383,16.938,,3601462.0
ERI,Africa,Eritrea,2021-12-04,16.0,0.0,2070.826,16.938,,3601462.0
ERI,Africa,Eritrea,2021-12-05,0.0,0.0,2070.826,16.938,,3601462.0
ERI,Africa,Eritrea,2021-12-06,26.0,0.0,2078.045,16.938,,3601462.0
ERI,Africa,Eritrea,2021-12-07,29.0,1.0,2086.097,17.215,,3601462.0
ERI,Africa,Eritrea,2021-12-08,20.0,0.0,2091.651,17.215,,3601462.0
ERI,Africa,Eritrea,2021-12-09,50.0,0.0,2105.534,17.215,,3601462.0
ERI,Africa,Eritrea,2021-12-10,33.0,1.0,2114.697,17.493,,3601462.0
ERI,Africa,Eritrea,2021-12-11,13.0,0.0,2118.306,17.493,,3601462.0
ERI,Africa,Eritrea,2021-12-12,17.0,0.0,2123.027,17.493,,3601462.0
ERI,Africa,Eritrea,2021-12-13,10.0,0.0,2125.803,17.493,,3601462.0
ERI,Africa,Eritrea,2021-12-14,19.0,1.0,2131.0789999999997,17.771,,3601462.0
ERI,Africa,Eritrea,2021-12-15,11.0,1.0,2134.133,18.048,,3601462.0
ERI,Africa,Eritrea,2021-12-16,27.0,0.0,2141.63,18.048,,3601462.0
ERI,Africa,Eritrea,2021-12-17,18.0,2.0,2146.6279999999997,18.604,,3601462.0
ERI,Africa,Eritrea,2021-12-18,22.0,1.0,2152.737,18.881,,3601462.0
ERI,Africa,Eritrea,2021-12-19,10.0,2.0,2155.514,19.437,,3601462.0
ERI,Africa,Eritrea,2021-12-20,16.0,0.0,2159.956,19.437,,3601462.0
ERI,Africa,Eritrea,2021-12-21,28.0,0.0,2167.731,19.437,,3601462.0
ERI,Africa,Eritrea,2021-12-22,10.0,0.0,2170.507,19.437,,3601462.0
ERI,Africa,Eritrea,2021-12-23,12.0,2.0,2173.839,19.992,,3601462.0
ERI,Africa,Eritrea,2021-12-24,24.0,0.0,2180.5029999999997,19.992,,3601462.0
ERI,Africa,Eritrea,2021-12-25,20.0,0.0,2186.0570000000002,19.992,,3601462.0
ERI,Africa,Eritrea,2021-12-26,13.0,1.0,2189.666,20.27,,3601462.0
ERI,Africa,Eritrea,2021-12-27,16.0,0.0,2194.109,20.27,,3601462.0
ERI,Africa,Eritrea,2021-12-28,29.0,0.0,2202.161,20.27,,3601462.0
ERI,Africa,Eritrea,2021-12-29,17.0,1.0,2206.882,20.546999999999997,,3601462.0
ERI,Africa,Eritrea,2021-12-30,34.0,1.0,2216.322,20.825,,3601462.0
ERI,Africa,Eritrea,2021-12-31,29.0,1.0,2224.374,21.103,,3601462.0
ERI,Africa,Eritrea,2022-01-01,15.0,0.0,2228.5389999999998,21.103,,3601462.0
ERI,Africa,Eritrea,2022-01-02,23.0,0.0,2234.926,21.103,,3601462.0
ERI,Africa,Eritrea,2022-01-03,14.0,0.0,2238.813,21.103,,3601462.0
ERI,Africa,Eritrea,2022-01-04,65.0,1.0,2256.861,21.38,,3601462.0
ERI,Africa,Eritrea,2022-01-05,33.0,1.0,2266.024,21.658,,3601462.0
ERI,Africa,Eritrea,2022-01-06,50.0,1.0,2279.907,21.936,,3601462.0
ERI,Africa,Eritrea,2022-01-07,51.0,1.0,2294.0679999999998,22.213,,3601462.0
ERI,Africa,Eritrea,2022-01-08,41.0,2.0,2305.453,22.769000000000002,,3601462.0
ERI,Africa,Eritrea,2022-01-09,32.0,0.0,2314.3379999999997,22.769000000000002,,3601462.0
ERI,Africa,Eritrea,2022-01-10,84.0,0.0,2337.6620000000003,22.769000000000002,,3601462.0
ERI,Africa,Eritrea,2022-01-11,140.0,2.0,2376.535,23.324,,3601462.0
ERI,Africa,Eritrea,2022-01-12,94.0,0.0,2402.635,23.324,,3601462.0
ERI,Africa,Eritrea,2022-01-13,102.0,1.0,2430.9570000000003,23.601999999999997,,3601462.0
ERI,Africa,Eritrea,2022-01-14,90.0,0.0,2455.947,23.601999999999997,,3601462.0
ERI,Africa,Eritrea,2022-01-15,31.0,1.0,2464.555,23.879,,3601462.0
ERI,Africa,Eritrea,2022-01-16,34.0,1.0,2473.995,24.156999999999996,,3601462.0
ERI,Africa,Eritrea,2022-01-17,92.0,1.0,2499.54,24.435,,3601462.0
ERI,Africa,Eritrea,2022-01-18,83.0,1.0,2522.587,24.712,,3601462.0
ESP,Europe,Spain,2021-10-11,3829.0,49.0,106480.384,1857.4520000000002,,46745211.0
ESP,Europe,Spain,2021-10-12,0.0,0.0,106480.384,1857.4520000000002,,46745211.0
ESP,Europe,Spain,2021-10-13,2758.0,42.0,106539.384,1858.351,,46745211.0
ESP,Europe,Spain,2021-10-14,1932.0,48.0,106580.715,1859.378,1295.197,46745211.0
ESP,Europe,Spain,2021-10-15,2248.0,57.0,106628.805,1860.5970000000002,,46745211.0
ESP,Europe,Spain,2021-10-16,0.0,0.0,106628.805,1860.5970000000002,,46745211.0
ESP,Europe,Spain,2021-10-17,0.0,0.0,106628.805,1860.5970000000002,,46745211.0
ESP,Europe,Spain,2021-10-18,4492.0,56.0,106724.901,1861.795,,46745211.0
ESP,Europe,Spain,2021-10-19,1889.0,21.0,106765.311,1862.244,,46745211.0
ESP,Europe,Spain,2021-10-20,2528.0,31.0,106819.39199999999,1862.9070000000002,,46745211.0
ESP,Europe,Spain,2021-10-21,1881.0,20.0,106859.631,1863.335,1308.514,46745211.0
ESP,Europe,Spain,2021-10-22,2556.0,30.0,106914.31,1863.977,,46745211.0
ESP,Europe,Spain,2021-10-23,0.0,0.0,106914.31,1863.977,,46745211.0
ESP,Europe,Spain,2021-10-24,0.0,0.0,106914.31,1863.977,,46745211.0
ESP,Europe,Spain,2021-10-25,4485.0,54.0,107010.256,1865.132,,46745211.0
ESP,Europe,Spain,2021-10-26,1926.0,52.0,107051.45800000001,1866.245,,46745211.0
ESP,Europe,Spain,2021-10-27,2532.0,51.0,107105.62400000001,1867.336,,46745211.0
ESP,Europe,Spain,2021-10-28,2212.0,33.0,107152.945,1868.0420000000001,1321.23,46745211.0
ESP,Europe,Spain,2021-10-29,2261.0,46.0,107201.31300000001,1869.026,,46745211.0
ESP,Europe,Spain,2021-10-30,0.0,0.0,107201.31300000001,1869.026,,46745211.0
ESP,Europe,Spain,2021-10-31,0.0,0.0,107201.31300000001,1869.026,,46745211.0
ESP,Europe,Spain,2021-11-01,0.0,0.0,107201.31300000001,1869.026,,46745211.0
ESP,Europe,Spain,2021-11-02,5820.0,55.0,107325.81800000001,1870.2020000000002,,46745211.0
ESP,Europe,Spain,2021-11-03,2287.0,39.0,107374.743,1871.037,,46745211.0
ESP,Europe,Spain,2021-11-04,3291.0,15.0,107445.146,1871.3570000000002,1334.3039999999999,46745211.0
ESP,Europe,Spain,2021-11-05,3093.0,27.0,107511.31300000001,1871.935,,46745211.0
ESP,Europe,Spain,2021-11-06,0.0,0.0,107511.31300000001,1871.935,,46745211.0
ESP,Europe,Spain,2021-11-07,0.0,0.0,107511.31300000001,1871.935,,46745211.0
ESP,Europe,Spain,2021-11-08,6417.0,54.0,107648.589,1873.09,,46745211.0
ESP,Europe,Spain,2021-11-09,0.0,0.0,107648.589,1873.09,,46745211.0
ESP,Europe,Spain,2021-11-10,6461.0,59.0,107786.806,1874.352,,46745211.0
ESP,Europe,Spain,2021-11-11,4286.0,30.0,107878.495,1874.994,1347.45,46745211.0
ESP,Europe,Spain,2021-11-12,4353.0,26.0,107971.617,1875.55,,46745211.0
ESP,Europe,Spain,2021-11-13,0.0,0.0,107971.617,1875.55,,46745211.0
ESP,Europe,Spain,2021-11-14,0.0,0.0,107971.617,1875.55,,46745211.0
ESP,Europe,Spain,2021-11-15,9798.0,43.0,108181.22099999999,1876.47,,46745211.0
ESP,Europe,Spain,2021-11-16,4091.0,29.0,108268.73800000001,1877.0910000000001,,46745211.0
ESP,Europe,Spain,2021-11-17,6667.0,30.0,108411.362,1877.7320000000002,,46745211.0
ESP,Europe,Spain,2021-11-18,6315.0,29.0,108546.45599999999,1878.3529999999998,1361.3239999999998,46745211.0
ESP,Europe,Spain,2021-11-19,6636.0,6.0,108688.41699999999,1878.481,,46745211.0
ESP,Europe,Spain,2021-11-20,0.0,0.0,108688.41699999999,1878.481,,46745211.0
ESP,Europe,Spain,2021-11-21,0.0,0.0,108688.41699999999,1878.481,,46745211.0
ESP,Europe,Spain,2021-11-22,15875.0,22.0,109028.024,1878.9520000000002,,46745211.0
ESP,Europe,Spain,2021-11-23,6777.0,34.0,109173.002,1879.6789999999999,,46745211.0
ESP,Europe,Spain,2021-11-24,8527.0,38.0,109355.416,1880.4920000000002,,46745211.0
ESP,Europe,Spain,2021-11-25,9258.0,27.0,109553.46800000001,1881.07,1380.338,46745211.0
ESP,Europe,Spain,2021-11-26,9912.0,24.0,109765.51199999999,1881.5829999999999,,46745211.0
ESP,Europe,Spain,2021-11-27,0.0,0.0,109765.51199999999,1881.5829999999999,,46745211.0
ESP,Europe,Spain,2021-11-28,0.0,0.0,109765.51199999999,1881.5829999999999,,46745211.0
ESP,Europe,Spain,2021-11-29,22911.0,53.0,110255.63699999999,1882.717,,46745211.0
ESP,Europe,Spain,2021-11-30,10261.0,44.0,110475.146,1883.658,,46745211.0
ESP,Europe,Spain,2021-12-01,10536.0,28.0,110700.538,1884.257,,46745211.0
ESP,Europe,Spain,2021-12-02,14500.0,42.0,111010.73,1885.156,1402.783,46745211.0
ESP,Europe,Spain,2021-12-03,13738.0,37.0,111304.621,1885.9470000000001,,46745211.0
ESP,Europe,Spain,2021-12-04,0.0,0.0,111304.621,1885.9470000000001,,46745211.0
ESP,Europe,Spain,2021-12-05,0.0,0.0,111304.621,1885.9470000000001,,46745211.0
ESP,Europe,Spain,2021-12-06,0.0,0.0,111304.621,1885.9470000000001,,46745211.0
ESP,Europe,Spain,2021-12-07,43808.0,78.0,112241.787,1887.616,,46745211.0
ESP,Europe,Spain,2021-12-08,0.0,0.0,112241.787,1887.616,,46745211.0
ESP,Europe,Spain,2021-12-09,26412.0,84.0,112806.80699999999,1889.4129999999998,1421.845,46745211.0
ESP,Europe,Spain,2021-12-10,17095.0,59.0,113172.513,1890.675,,46745211.0
ESP,Europe,Spain,2021-12-11,-83.0,1.0,113170.737,1890.6960000000001,,46745211.0
ESP,Europe,Spain,2021-12-12,0.0,0.0,113170.737,1890.6960000000001,,46745211.0
ESP,Europe,Spain,2021-12-13,49802.0,103.0,114236.13,1892.9,,46745211.0
ESP,Europe,Spain,2021-12-14,26136.0,58.0,114795.246,1894.141,,46745211.0
ESP,Europe,Spain,2021-12-15,27140.0,77.0,115375.84,1895.7879999999998,,46745211.0
ESP,Europe,Spain,2021-12-16,28900.0,48.0,115994.085,1896.815,1453.8629999999998,46745211.0
ESP,Europe,Spain,2021-12-17,33359.0,41.0,116707.72,1897.692,,46745211.0
ESP,Europe,Spain,2021-12-18,0.0,0.0,116707.72,1897.692,,46745211.0
ESP,Europe,Spain,2021-12-19,0.0,0.0,116707.72,1897.692,,46745211.0
ESP,Europe,Spain,2021-12-20,79704.0,85.0,118412.793,1899.51,,46745211.0
ESP,Europe,Spain,2021-12-21,49823.0,94.0,119478.635,1901.521,,46745211.0
ESP,Europe,Spain,2021-12-22,60041.0,50.0,120763.06599999999,1902.5910000000001,,46745211.0
ESP,Europe,Spain,2021-12-23,72912.0,82.0,122322.841,1904.345,1505.161,46745211.0
ESP,Europe,Spain,2021-12-24,0.0,0.0,122322.841,1904.345,,46745211.0
ESP,Europe,Spain,2021-12-25,0.0,0.0,122322.841,1904.345,,46745211.0
ESP,Europe,Spain,2021-12-26,0.0,0.0,122322.841,1904.345,,46745211.0
ESP,Europe,Spain,2021-12-27,214619.0,120.0,126914.09199999999,1906.912,,46745211.0
ESP,Europe,Spain,2021-12-28,99671.0,114.0,129046.31,1909.351,,46745211.0
ESP,Europe,Spain,2021-12-29,100760.0,78.0,131201.825,1911.019,,46745211.0
ESP,Europe,Spain,2021-12-30,161688.0,74.0,134660.74599999998,1912.602,1561.392,46745211.0
ESP,Europe,Spain,2021-12-31,0.0,0.0,134660.74599999998,1912.602,,46745211.0
ESP,Europe,Spain,2022-01-01,0.0,0.0,134660.74599999998,1912.602,,46745211.0
ESP,Europe,Spain,2022-01-02,0.0,0.0,134660.74599999998,1912.602,,46745211.0
ESP,Europe,Spain,2022-01-03,372766.0,168.0,142635.167,1916.1960000000001,,46745211.0
ESP,Europe,Spain,2022-01-04,117775.0,116.0,145154.677,1918.6779999999999,,46745211.0
ESP,Europe,Spain,2022-01-05,137180.0,148.0,148089.309,1921.844,,46745211.0
ESP,Europe,Spain,2022-01-06,0.0,0.0,148089.309,1921.844,1605.639,46745211.0
ESP,Europe,Spain,2022-01-07,242440.0,97.0,153275.723,1923.9189999999999,,46745211.0
ESP,Europe,Spain,2022-01-08,0.0,0.0,153275.723,1923.9189999999999,,46745211.0
ESP,Europe,Spain,2022-01-09,0.0,0.0,153275.723,1923.9189999999999,,46745211.0
ESP,Europe,Spain,2022-01-10,292394.0,202.0,159530.781,1928.24,,46745211.0
ESP,Europe,Spain,2022-01-11,134942.0,247.0,162417.536,1933.524,,46745211.0
ESP,Europe,Spain,2022-01-12,179125.0,125.0,166249.48,1936.1979999999999,,46745211.0
ESP,Europe,Spain,2022-01-13,159161.0,112.0,169654.342,1938.594,1658.382,46745211.0
ESP,Europe,Spain,2022-01-14,162508.0,139.0,173130.805,1941.568,,46745211.0
ESP,Europe,Spain,2022-01-15,0.0,0.0,173130.805,1941.568,,46745211.0
ESP,Europe,Spain,2022-01-16,0.0,0.0,173130.805,1941.568,,46745211.0
ESP,Europe,Spain,2022-01-17,331467.0,234.0,180221.734,1946.5739999999998,,46745211.0
ESP,Europe,Spain,2022-01-18,94472.0,284.0,182242.733,1952.649,,46745211.0
EST,Europe,Estonia,2021-10-11,727.0,6.0,124770.976,1056.454,1506.8970000000002,1325188.0
EST,Europe,Estonia,2021-10-12,1256.0,2.0,125718.766,1057.963,1512.4370000000001,1325188.0
EST,Europe,Estonia,2021-10-13,1227.0,2.0,126644.67199999999,1059.472,1517.671,1325188.0
EST,Europe,Estonia,2021-10-14,1056.0,5.0,127441.54,1063.245,1523.624,1325188.0
EST,Europe,Estonia,2021-10-15,1275.0,6.0,128403.668,1067.7730000000001,1529.8770000000002,1325188.0
EST,Europe,Estonia,2021-10-16,1236.0,7.0,129336.366,1073.055,1534.969,1325188.0
EST,Europe,Estonia,2021-10-17,1119.0,4.0,130180.774,1076.0739999999998,1538.733,1325188.0
EST,Europe,Estonia,2021-10-18,821.0,3.0,130800.30900000001,1078.338,1544.471,1325188.0
EST,Europe,Estonia,2021-10-19,1101.0,6.0,131631.135,1082.865,1551.099,1325188.0
EST,Europe,Estonia,2021-10-20,1346.0,3.0,132646.84,1085.129,1557.765,1325188.0
EST,Europe,Estonia,2021-10-21,1505.0,6.0,133782.527,1089.657,1564.175,1325188.0
EST,Europe,Estonia,2021-10-22,1323.0,5.0,134780.876,1093.43,1570.9920000000002,1325188.0
EST,Europe,Estonia,2021-10-23,1642.0,5.0,136019.946,1097.203,1577.908,1325188.0
EST,Europe,Estonia,2021-10-24,1787.0,7.0,137368.434,1102.485,1582.425,1325188.0
EST,Europe,Estonia,2021-10-25,1281.0,8.0,138335.089,1108.522,1588.3729999999998,1325188.0
EST,Europe,Estonia,2021-10-26,1189.0,8.0,139232.32,1114.559,1596.059,1325188.0
EST,Europe,Estonia,2021-10-27,2021.0,6.0,140757.387,1119.086,1602.856,1325188.0
EST,Europe,Estonia,2021-10-28,1992.0,8.0,142260.57,1125.123,1608.632,1325188.0
EST,Europe,Estonia,2021-10-29,1679.0,11.0,143527.56,1133.424,1615.3010000000002,1325188.0
EST,Europe,Estonia,2021-10-30,1891.0,14.0,144954.527,1143.989,1620.994,1325188.0
EST,Europe,Estonia,2021-10-31,1877.0,15.0,146370.93,1155.308,1625.967,1325188.0
EST,Europe,Estonia,2021-11-01,1413.0,9.0,147437.19400000002,1162.099,1631.861,1325188.0
EST,Europe,Estonia,2021-11-02,1569.0,10.0,148621.177,1169.645,1639.62,1325188.0
EST,Europe,Estonia,2021-11-03,2300.0,13.0,150356.78,1179.455,1646.326,1325188.0
EST,Europe,Estonia,2021-11-04,1943.0,11.0,151822.987,1187.756,1652.254,1325188.0
EST,Europe,Estonia,2021-11-05,1435.0,7.0,152905.85199999998,1193.038,1658.6889999999999,1325188.0
EST,Europe,Estonia,2021-11-06,1519.0,17.0,154052.104,1205.867,1663.1229999999998,1325188.0
EST,Europe,Estonia,2021-11-07,948.0,12.0,154767.475,1214.922,1667.332,1325188.0
EST,Europe,Estonia,2021-11-08,787.0,7.0,155361.353,1220.204,1673.119,1325188.0
EST,Europe,Estonia,2021-11-09,1089.0,6.0,156183.12300000002,1224.732,1680.41,1325188.0
EST,Europe,Estonia,2021-11-10,1354.0,14.0,157204.865,1235.296,1686.358,1325188.0
EST,Europe,Estonia,2021-11-11,1271.0,13.0,158163.97400000002,1245.106,1691.5639999999999,1325188.0
EST,Europe,Estonia,2021-11-12,945.0,12.0,158877.08,1254.162,1696.65,1325188.0
EST,Europe,Estonia,2021-11-13,993.0,6.0,159626.408,1258.6889999999999,1700.092,1325188.0
EST,Europe,Estonia,2021-11-14,561.0,5.0,160049.744,1262.462,1703.476,1325188.0
EST,Europe,Estonia,2021-11-15,511.0,17.0,160435.35,1275.2910000000002,1708.49,1325188.0
EST,Europe,Estonia,2021-11-16,867.0,11.0,161089.596,1283.5910000000001,1714.3729999999998,1325188.0
EST,Europe,Estonia,2021-11-17,1022.0,6.0,161860.80800000002,1288.119,1718.945,1325188.0
EST,Europe,Estonia,2021-11-18,871.0,7.0,162518.073,1293.401,1723.4360000000001,1325188.0
EST,Europe,Estonia,2021-11-19,714.0,9.0,163056.864,1300.193,1726.624,1325188.0
EST,Europe,Estonia,2021-11-20,463.0,5.0,163406.249,1303.9660000000001,1730.941,1325188.0
EST,Europe,Estonia,2021-11-21,837.0,7.0,164037.857,1309.248,1733.868,1325188.0
EST,Europe,Estonia,2021-11-22,403.0,11.0,164341.965,1317.549,1739.151,1325188.0
EST,Europe,Estonia,2021-11-23,820.0,8.0,164960.745,1323.586,1743.886,1325188.0
EST,Europe,Estonia,2021-11-24,655.0,9.0,165455.015,1330.3770000000002,1748.149,1325188.0
EST,Europe,Estonia,2021-11-25,619.0,10.0,165922.11800000002,1337.9229999999998,1752.729,1325188.0
